INCIDENT INFO,DESCRIPTION,START_DT,MODIFIED_DT,QUADRANT,Longitude,Latitude,location,Count
Northbound Deerfoot Trail at Country Hills Boulevard NE,Two vehicle incident.,12/07/2017 04:10:28 PM,12/07/2017 04:12:21 PM,NE,-114.023205638221,51.1511826847607,"(51.151182684761, -114.023205638221)",1
Crowchild Trail at 33 Street SW,Traffic signals are flashing red. Crews have bee dispatched.,12/07/2017 04:23:02 PM,12/07/2017 04:24:16 PM,SW,-114.119486080245,51.0242099466309,"(51.024209946631, -114.119486080245)",1
Eastbound Flanders Avenue and Crowchild Trail SW,Two vehicle incident.,12/07/2017 03:59:17 PM,12/07/2017 04:00:39 PM,SW,-114.117503640389,51.0159418131785,"(51.015941813179, -114.117503640389)",1
Westbound 64 Avenue at 9 Street NE,Two vehicle incident.,12/08/2017 10:49:33 AM,12/08/2017 10:51:03 AM,NE,-114.041821774777,51.1106539204754,"(51.110653920475, -114.041821774777)",1
52 Street and 8 Avenue SE,There is an incident involving a pedestrian.,12/08/2017 01:16:03 PM,12/08/2017 01:17:08 PM,NW,-113.958757017169,51.0451754383435,"(51.045175438344, -113.958757017169)",1
Northmount Drive at Cambrian Drive NW,Traffic signals are flashing red. Crews have been dispatched.,12/08/2017 01:00:30 PM,12/08/2017 01:03:03 PM,NW,-114.092522364961,51.0830117231772,"(51.083011723177, -114.092522364961)",1
28 Street and 34 Avenue SE,Two vehicle incident.,12/08/2017 04:39:19 PM,12/08/2017 04:39:51 PM,SE,-113.991459825659,51.0233136691865,"(51.023313669187, -113.991459825659)",1
Northbound Crowchild Trail at 24 Avenue NW,Two vehicle incident.,12/08/2017 04:23:52 PM,12/08/2017 04:24:52 PM,NW,-114.119444842227,51.0744303064741,"(51.074430306474, -114.119444842227)",1
Eastbound 17 Avenue at Deerfoot Trail SE,Single vehicle incident. reduced to one left lane,12/08/2017 04:26:40 PM,12/08/2017 04:27:45 PM,SE,-114.008611991531,51.0370350874538,"(51.037035087454, -114.008611991531)",1
Heritage Drive and Fairmount Drive SE,Multi-vehicle incident.,12/08/2017 05:43:20 PM,12/08/2017 05:43:57 PM,SE,-114.059941842114,50.9795101859338,"(50.979510185934, -114.059941842114)",1
Eastbound Glenmore Trail at Deerfoot Trail SE,Two vehicle incident.,12/08/2017 06:31:29 PM,12/08/2017 06:33:00 PM,SE,-114.039173086226,50.9941566757218,"(50.994156675722, -114.039173086226)",1
Stoney Trail at Country Hills Boulevard NE,Two vehicle incident.,12/08/2017 07:05:09 PM,12/08/2017 07:05:29 PM,NE,-113.928899564551,51.1543479324076,"(51.154347932408, -113.928899564551)",1
Northbound Macleod Trail at Lake Fraser Gate SE,Two vehicle incident.,12/08/2017 07:00:33 PM,12/08/2017 07:05:29 PM,SE,-114.069497772377,50.9394548576621,"(50.939454857662, -114.069497772377)",1
86 Avenue and Macleod Trail S,Two vehicle incident.,12/08/2017 07:03:16 PM,12/08/2017 07:05:29 PM,SE,-114.071692939683,50.9759071805882,"(50.975907180588, -114.071692939683)",1
Ogden Road and 69 Avenue SE,Two vehicle incident.,12/08/2017 09:21:33 PM,12/08/2017 09:22:05 PM,SE,-114.001681239513,50.9910535642805,"(50.991053564281, -114.001681239513)",1
9 Avenue and 9 Street SW,Two vehicle incident.,12/08/2017 09:25:40 PM,12/08/2017 09:26:41 PM,SW,-114.083766313698,51.0451820942309,"(51.045182094231, -114.083766313698)",1
Memorial Drive and Deerfoot Trail SE,Two vehicle incident.,12/08/2017 10:22:01 PM,12/08/2017 10:25:03 PM,SE,-114.019434255636,51.0488598764172,"(51.048859876417, -114.019434255636)",1
Elbow Drive and 34 Avenue SW,Single vehicle incident.,12/09/2017 12:51:27 AM,12/09/2017 12:53:09 AM,SW,-114.077795851639,51.023268488544,"(51.023268488544, -114.077795851639)",1
33 Avenue and Crowchild Trail SW,Traffic signals are flashing red. crews have been dispatched,12/10/2017 01:59:22 PM,12/10/2017 02:00:45 PM,NW,-114.119486080245,51.0242099466309,"(51.024209946631, -114.119486080245)",1
36 Street and Whitefield Drive NE,Two vehicle incident.,12/10/2017 05:19:00 PM,12/10/2017 05:19:47 PM,NE,-113.981529380718,51.088392671123,"(51.088392671123, -113.981529380718)",1
20 Avenue and 14 Street NW,Two vehicle incident.,12/10/2017 05:33:48 PM,12/10/2017 05:34:35 PM,NW,-114.094735497205,51.0705290302633,"(51.070529030263, -114.094735497205)",1
Nose Hill Drive and Hawkstone Drive NW,Two vehicle incident.,12/10/2017 06:23:37 PM,12/10/2017 06:25:38 PM,NW,-114.184875604239,51.1374417773732,"(51.137441777373, -114.184875604239)",1
Eastbound Stoney Trail at Macleod Trail SE,Two vehicle incident.,01/10/2018 05:13:30 PM,01/10/2018 05:15:47 PM,SE,-114.054281244043,50.8925428424848,"(50.892542842485, -114.054281244043)",1
1 Street and 13 Avenue SW,There is an incident involving a pedestrian.,11/02/2017 06:13:15 PM,11/02/2017 06:15:48 PM,SW,-114.065843654312,51.0405461406249,"(51.040546140625, -114.065843654312)",1
37 Street and Sage Hill Gate NW,Two vehicle incident.,11/28/2017 12:42:23 PM,11/28/2017 12:45:19 PM,NW,-114.141815318593,51.1708824335205,"(51.170882433521, -114.141815318593)",1
Northbound Stoney Trail north of 114 Avenue SE,Two vehicle incident.,12/18/2017 01:13:23 PM,12/18/2017 01:14:59 PM,SE,-113.929481640384,50.9494147738947,"(50.949414773895, -113.929481640384)",1
Northbound Blackfoot Trail at 42 Avenue SE,Two vehicle incident.,11/28/2017 02:03:04 PM,11/28/2017 02:04:43 PM,SE,-114.049120584399,51.016001445243,"(51.016001445243, -114.049120584399)",1
68 Street and Memorial Drive NE,Two vehicle incident.,11/02/2017 07:42:20 PM,11/02/2017 07:47:05 PM,NE,-113.935553325751,51.052473506141,"(51.052473506141, -113.935553325751)",1
Blackfoot Trail and Southland Drive SE,Two vehicle incident.,11/02/2017 07:02:55 PM,11/02/2017 07:05:07 PM,SE,-114.039339977983,50.9656039185511,"(50.965603918551, -114.039339977983)",1
Deerfoot Trail and 64 Avenue NE,Multi-vehicle incident.,11/02/2017 07:36:30 PM,11/02/2017 07:38:11 PM,NE,-114.049232563541,51.1106521140099,"(51.11065211401, -114.049232563541)",1
Deerfoot Trail and 32 Avenue NE,Single vehicle incident.,11/02/2017 08:41:50 PM,11/02/2017 08:43:16 PM,NE,-114.038032334448,51.0866364874556,"(51.086636487456, -114.038032334448)",1
Deerfoot Trail and 16 Avenue NE,Single vehicle incident.,11/02/2017 09:17:15 PM,11/02/2017 09:19:42 PM,NE,-114.028551292521,51.0673798693422,"(51.067379869342, -114.028551292521)",1
Anderson Road and Deerfoot Trail SE,Single vehicle incident.,11/02/2017 08:36:48 PM,11/02/2017 08:43:21 PM,SE,-114.033912316884,50.9483419251775,"(50.948341925178, -114.033912316884)",1
11 Avenue and 14 Street SW,Two vehicle incident.,11/02/2017 08:46:59 PM,11/02/2017 08:52:45 PM,SW,-114.094755744287,51.0432651805564,"(51.043265180556, -114.094755744287)",1
Northbound Stoney Trail and 16 Avenue NE,Single vehicle incident.,11/02/2017 09:36:10 PM,11/02/2017 09:36:56 PM,NE,-113.929731671065,51.0670302472081,"(51.067030247208, -113.929731671065)",1
7 Avenue and 5 Street SW,There is an incident involving a pedestrian.,11/02/2017 10:34:20 PM,11/02/2017 10:35:24 PM,SW,-114.073812620485,51.0468208900532,"(51.046820890053, -114.073812620485)",1
17 Avenue and 10 Street SW,Two vehicle incident.,11/02/2017 10:49:49 PM,11/02/2017 10:53:57 PM,SW,-114.087039326919,51.0378131499544,"(51.037813149954, -114.087039326919)",1
Southbound Macleod Trail and 75 Avenue SW,Single vehicle incident.,11/03/2017 05:22:06 AM,11/03/2017 05:23:59 AM,SW,-114.071857432939,50.9859808169039,"(50.985980816904, -114.071857432939)",1
Northbound 14 Street at Canyon Meadows Drive SW,Multi-vehicle incident.,11/03/2017 06:32:58 AM,11/03/2017 06:35:26 AM,SW,-114.094576491121,50.9405163883536,"(50.940516388354, -114.094576491121)",1
Westbound Stoney Trail at Cranston Boulevard SE,Single vehicle incident. blocking the right lane.,11/03/2017 07:08:05 AM,11/03/2017 07:15:06 AM,SE,-113.991871951706,50.8974304365334,"(50.897430436533, -113.991871951706)",1
Southbound Crowchild Trail at Shaganappi Trail NW,Two vehicle incident. in the right shoulder,11/03/2017 07:15:09 AM,11/03/2017 07:20:44 AM,NW,-114.148661380295,51.0972026232981,"(51.097202623298, -114.148661380295)",1
76 Avenue at 52 Street SE,Two vehicle incident.,11/03/2017 07:01:46 AM,11/03/2017 07:03:04 AM,SE,-113.957965129304,50.9851009558658,"(50.985100955866, -113.957965129304)",1
Southbound Shaganappi Trail between Country Hills Boulevard and Edgemont Boulevard NW,Two vehicle incident.,11/03/2017 07:18:56 AM,11/03/2017 07:20:44 AM,NW,-114.124038536856,51.1329501877884,"(51.132950187788, -114.124038536856)",1
Westbound Glenmore between Deerfoot Trail and Blackfoot Trail SE,Two vehicle incident.,11/03/2017 06:56:41 AM,11/03/2017 07:03:04 AM,SE,-114.041734355707,50.9944705221898,"(50.99447052219, -114.041734355707)",1
14 Avenue and 85 Street SW,Two vehicle incident.,11/03/2017 07:27:07 AM,11/03/2017 07:28:16 AM,SW,-114.211400594038,51.045225447163,"(51.045225447163, -114.211400594038)",1
Eastbound Country Hills Boulevard at Rockyspring Gate NW,Multi-vehicle incident.,11/03/2017 08:23:48 AM,11/03/2017 08:26:08 AM,NW,-114.252965734696,51.1539132596316,"(51.153913259632, -114.252965734696)",1
Eastbound Country Hills Boulevard at Rockysrping Gate NW,Multi-vehicle incident.,11/03/2017 08:23:48 AM,11/03/2017 08:24:48 AM,NW,-114.252965734696,51.1539132596316,"(51.153913259632, -114.252965734696)",1
Symons Valley Road and Kincora Glen Road NW,Single vehicle incident.,11/03/2017 07:31:20 AM,11/03/2017 07:44:42 AM,NW,-114.131230585174,51.1652565411742,"(51.165256541174, -114.131230585174)",1
Shawnessy Drive and Shawnessy Boulevard SW,Two vehicle incident.,11/03/2017 07:54:11 AM,11/03/2017 08:04:02 AM,SW,-114.082750007073,50.9136611574314,"(50.913661157431, -114.082750007073)",1
4 Street and Thornhill Drive NW,Two vehicle incident.,11/03/2017 08:18:11 AM,11/03/2017 08:24:48 AM,NW,-114.071508518516,51.0968791780539,"(51.096879178054, -114.071508518516)",1
Country Hills Boulevard and Nose Hill Drive NW,Two vehicle incident.,11/03/2017 09:24:00 AM,11/03/2017 09:25:59 AM,NW,-114.182266862298,51.1409706926059,"(51.140970692606, -114.182266862298)",1
Sandstone Drive and Berkshire Boulevard NW,There is an incident involving a pedestrian.,11/03/2017 08:46:27 AM,11/03/2017 08:47:12 AM,NW,-114.08926572939,51.1338137040739,"(51.133813704074, -114.08926572939)",1
114 Avenue and 52 Street NE,Two vehicle incident.,11/03/2017 08:55:40 AM,11/03/2017 08:58:59 AM,SE,-113.95818473973,50.950538917291,"(50.950538917291, -113.95818473973)",1
Northbound Crowchild Trail at University Drive NW,Two vehicle incident.,11/03/2017 09:27:13 AM,11/03/2017 09:30:13 AM,NW,-114.117869430819,51.0623408483006,"(51.062340848301, -114.117869430819)",1
Northbound 52 Street at 110 Avenue SE,Two vehicle incident. blocking the right lane.,11/03/2017 09:06:25 AM,11/03/2017 09:08:10 AM,SE,-113.95832238447,50.9540137335909,"(50.954013733591, -113.95832238447)",1
Ogden Road and Blackfoot Trail SE,Two vehicle incident.,11/03/2017 10:56:29 AM,11/03/2017 11:03:12 AM,SE,-114.033106619304,51.0293298250795,"(51.02932982508, -114.033106619304)",1
Eastbound Glenmore Trail approaching Deerfoot Trail SE,Multi-vehicle incident. Blocking the two right lanes.,01/10/2018 05:37:15 PM,01/10/2018 05:40:20 PM,SE,-114.043161190964,50.9943538554366,"(50.994353855437, -114.043161190964)",1
Deerfoot Trail and Glenmore Trail SE,Two vehicle incident. Blocking the right lane.,12/18/2017 02:12:48 PM,12/18/2017 02:14:45 PM,SE,-114.033587969389,50.9982564190185,"(50.998256419019, -114.033587969389)",1
Northbound Deerfoot Trail approaching 17 Avenue SE,Two vehicle incident.,11/03/2017 10:21:13 AM,11/03/2017 10:27:00 AM,SE,-113.99816114646,51.0289509969247,"(51.028950996925, -113.99816114646)",1
Southbound Crowchild Trail at Memorial Drive NW,Stalled vehicle. blocking the right lane.,11/03/2017 10:45:34 AM,11/03/2017 10:48:52 AM,NW,-114.117825801179,51.0515028880757,"(51.051502888076, -114.117825801179)",1
Eastbound 33 Avenue at 22 Street SW,Two vehicle incident. blocking the right lane.,11/03/2017 09:45:54 AM,11/03/2017 09:47:20 AM,SW,-114.114400848528,51.0239793237188,"(51.023979323719, -114.114400848528)",1
Northbound Deerfoot Trail at Calf Robe Bridge SE,Multi-vehicle incident. blocking the right lane,11/03/2017 01:01:39 PM,11/03/2017 01:03:25 PM,SE,-114.013759709822,51.0088182338221,"(51.008818233822, -114.013759709822)",1
Barlow Trail at 3 Avenue SE,Traffic signals are flashing red. crews have been dispatched.,11/03/2017 01:13:15 PM,11/03/2017 01:14:46 PM,SE,-114.001775125733,51.0474927925707,"(51.047492792571, -114.001775125733)",1
17 Avenue and 68 Street SE,Single vehicle incident.,11/03/2017 12:21:28 PM,11/03/2017 12:23:06 PM,SE,-113.935529817803,51.0378659852313,"(51.037865985231, -113.935529817803)",1
Northbound Deerfoot Trail at Memorial Drive NE,Single vehicle incident.,11/03/2017 12:18:55 PM,11/03/2017 12:23:07 PM,NE,-114.019434255636,51.0488598764172,"(51.048859876417, -114.019434255636)",1
16 Avenue and 68 Street NE,Single vehicle incident.,11/03/2017 12:22:39 PM,11/03/2017 12:23:06 PM,NE,-113.937720376229,51.0670932992165,"(51.067093299217, -113.937720376229)",1
52 Street and 8 Avenue SE,Single vehicle incident.,11/03/2017 12:42:47 PM,11/03/2017 12:44:08 PM,SE,-113.958757017169,51.0451754383435,"(51.045175438344, -113.958757017169)",1
Glenmore Trail and Stoney Trail SE,Multi-vehicle incident.,11/03/2017 12:47:22 PM,11/03/2017 12:55:22 PM,SE,-113.9292702476,50.9796402585989,"(50.979640258599, -113.9292702476)",1
Southbound Deerfoot Trail at 130 Avenue SE,Two vehicle incident.,11/03/2017 01:33:21 PM,11/03/2017 01:34:53 PM,SE,-113.978889717279,50.931982522778,"(50.931982522778, -113.978889717279)",1
Northbound Crowchild Trail approaching 33 Avenue SW,Multi-vehicle incident.  Blocking the right lanes.,11/03/2017 02:46:40 PM,11/03/2017 02:52:13 PM,SW,-114.117962524352,51.0202575231486,"(51.020257523149, -114.117962524352)",1
Eastbound 17 Avenue at Deerfoot Trail SE,Stalled vehicle.,11/03/2017 03:08:18 PM,11/03/2017 03:09:32 PM,SE,-114.008611991531,51.0370350874538,"(51.037035087454, -114.008611991531)",1
Northbound Deerfoot Trail at 32 Avenue NE,Single vehicle incident.,11/03/2017 02:39:32 PM,11/03/2017 02:40:39 PM,NE,-114.038032334448,51.0866364874556,"(51.086636487456, -114.038032334448)",1
Northbound Deerfoot Trail on Calf Robe Bridge SE,Multi-vehicle incident.,11/03/2017 04:08:16 PM,11/03/2017 04:10:18 PM,SE,-114.019431420162,51.0083274847776,"(51.008327484778, -114.019431420162)",1
Northbound Stoney Trail at Glenmore Trail SE,Two vehicle incident.,11/03/2017 04:22:15 PM,11/03/2017 04:24:58 PM,SE,-113.9292702476,50.9796402585989,"(50.979640258599, -113.9292702476)",1
Deerfoot Trail at Airport Trail NE,Single vehicle incident.,11/03/2017 04:00:23 PM,11/03/2017 04:01:17 PM,NE,-114.03837871099,51.1415863632458,"(51.141586363246, -114.03837871099)",1
Northmount Drive and 14 Street NW,Two vehicle incident.,11/03/2017 03:38:21 PM,11/03/2017 03:41:14 PM,NW,-114.094826583969,51.0829826382468,"(51.082982638247, -114.094826583969)",1
Northbound 10 Street approaching 2 Avenue NW,There is an incident involving a pedestrian.  Blocking the right lane.,11/03/2017 03:35:06 PM,11/03/2017 03:41:14 PM,NW,-114.08590286541,51.0540504379872,"(51.054050437987, -114.08590286541)",1
Northbound Crowchild Trail approaching Shaganappi Trail NW,Multi-vehicle incident.,11/03/2017 05:24:23 PM,11/03/2017 05:34:25 PM,NW,-114.141878580607,51.0937812252241,"(51.093781225224, -114.141878580607)",1
Southbound Deerfoot Trail at Barlow Trail SE,Two vehicle incident. reduced to the left lane,11/03/2017 05:30:06 PM,11/03/2017 05:34:25 PM,SE,-114.003426914089,51.0149591059977,"(51.014959105998, -114.003426914089)",1
Beddington Trail at Stoney Trail NW,Single vehicle incident.,11/03/2017 04:52:29 PM,11/03/2017 04:53:18 PM,NW,-114.123141193355,51.1542476416392,"(51.154247641639, -114.123141193355)",1
17 Avenue and 43 Street SE,Two vehicle incident.,11/03/2017 06:09:55 PM,11/03/2017 06:10:49 PM,SE,-113.971431860851,51.0379556993138,"(51.037955699314, -113.971431860851)",1
Westbound Glenmore Trail approaching Blackfoot Trail SE,Two vehicle incident.,11/03/2017 06:43:25 PM,11/03/2017 06:45:04 PM,SE,-114.043720934541,50.9945590645046,"(50.994559064505, -114.043720934541)",1
Southbound Deerfoot Trail and 16 Avenue NE,Single vehicle incident.,11/03/2017 06:15:23 PM,11/03/2017 06:17:11 PM,NE,-114.028551292521,51.0673798693422,"(51.067379869342, -114.028551292521)",1
7 Avenue at 4 Street SW,Traffic signals are flashing red.  Crews have been dispatched.,11/03/2017 07:09:21 PM,11/03/2017 07:15:59 PM,SW,-114.07147937605,51.046755546549,"(51.046755546549, -114.07147937605)",1
Southbound Deerfoot Trail at 32 Avenue NE,Two vehicle incident.  Blocking left lane.,11/03/2017 07:23:53 PM,11/03/2017 07:31:57 PM,NE,-114.030240998836,51.0778830883122,"(51.077883088312, -114.030240998836)",1
Northbound Deerfoot Trail at Memorial Drive NE,Multi-vehicle incident.,11/03/2017 09:00:12 PM,11/03/2017 09:01:33 PM,NE,-114.019434255636,51.0488598764172,"(51.048859876417, -114.019434255636)",1
Westbound Stoney Trail and Deerfoot Trail NE,Single vehicle incident.,11/03/2017 09:46:04 PM,11/03/2017 09:55:23 PM,NE,-114.015398455209,51.1761517268222,"(51.176151726822, -114.015398455209)",1
Southbound Deerfoot Trail and Peigan Trail SE,Single vehicle incident.,11/03/2017 11:51:46 PM,11/03/2017 11:52:47 PM,SE,-114.005256240554,51.01500137989,"(51.01500137989, -114.005256240554)",1
Westbound Crowchild Trail and 40 Avenue NW,Two vehicle incident.,11/04/2017 12:10:10 AM,11/04/2017 12:10:39 AM,NW,-114.135713383478,51.0882403911368,"(51.088240391137, -114.135713383478)",1
Memorial Drive and Barlow Trail SE,Two vehicle incident.,11/03/2017 09:19:52 PM,11/03/2017 09:20:40 PM,SE,-114.002663366037,51.0456279460694,"(51.045627946069, -114.002663366037)",1
Northbound Deerfoot Trail and 64 Avenue NE,Two vehicle incident.,11/03/2017 08:58:39 PM,11/03/2017 09:01:33 PM,NE,-114.049232563541,51.1106521140099,"(51.11065211401, -114.049232563541)",1
Southbound Elbow Drive at 89 Avenue SW,There is an incident involving a pedestrian.,12/18/2017 02:39:10 PM,12/18/2017 02:43:05 PM,SW,-114.084504211541,50.9735302414182,"(50.973530241418, -114.084504211541)",1
Westbound 16 Avenue at Deerfoot Trail NE,Two vehicle incident.,11/04/2017 06:52:35 AM,11/04/2017 06:55:38 AM,NE,-114.026142658485,51.0674148633524,"(51.067414863352, -114.026142658485)",1
James Mckevitt Road at Fish Creek Boulevard SW,Two vehicle incident.,12/19/2017 04:40:36 PM,12/19/2017 04:44:28 PM,SW,-114.100481717003,50.9176796803442,"(50.917679680344, -114.100481717003)",1
Southbound Deerfoot Trail at 130 Avenue SE,Single vehicle incident.,11/04/2017 07:48:56 AM,11/04/2017 07:50:18 AM,SE,-113.975864100985,50.9352904015289,"(50.935290401529, -113.975864100985)",1
Northbound Deerfoot Trail at 130 Avenue SE,Single vehicle incident.,11/04/2017 10:22:10 AM,11/04/2017 10:23:59 AM,SE,-113.975028807681,50.9292143970742,"(50.929214397074, -113.975028807681)",1
14 Street and 75 Avenue SW,Traffic signals are flashing red. crews have been dispatched,11/04/2017 12:37:17 PM,11/04/2017 12:39:59 PM,NW,-114.094844323592,50.9881530795731,"(50.988153079573, -114.094844323592)",1
Southbound Deerfoot Trail on the Calf Robe Bridge SE,Single vehicle incident.,11/04/2017 11:48:03 AM,11/04/2017 11:49:26 AM,SE,-114.020660761508,51.0087390062176,"(51.008739006218, -114.020660761508)",1
Southbound 36 Street at 8 Avenue SE,Single vehicle incident.,11/04/2017 12:11:27 PM,11/04/2017 12:12:45 PM,SE,-113.981609332822,51.0451431516647,"(51.045143151665, -113.981609332822)",1
Eastbound Bow Bottom Trail at Deerfoot Trail SE,Single vehicle incident.,11/04/2017 12:19:10 PM,11/04/2017 12:20:46 PM,SE,-114.030645278814,50.9487729040585,"(50.948772904059, -114.030645278814)",1
4 Street at 64 Avenue NW,Multi-vehicle incident.,11/04/2017 01:15:13 PM,11/04/2017 01:22:38 PM,NW,-114.071555553265,51.1103317012502,"(51.11033170125, -114.071555553265)",1
Southbound Blackfoot Trail at Ogden Road SE,Multi-vehicle incident.,11/04/2017 01:09:29 PM,11/04/2017 01:22:38 PM,SE,-114.029693451391,51.0310830253398,"(51.03108302534, -114.029693451391)",1
Southbound Centre Street at 78 Avenue NE,Single vehicle incident.,11/04/2017 01:18:22 PM,11/04/2017 01:22:38 PM,NW,-114.071528914521,51.1225853835809,"(51.122585383581, -114.071528914521)",1
96 Avenue west of Deerfoot Trail NE,Single vehicle incident.,11/04/2017 01:20:54 PM,11/04/2017 01:22:38 PM,NE,-114.044427926969,51.1425519505801,"(51.14255195058, -114.044427926969)",1
Ogden Road and Blackfoot Trail SE,Multi-vehicle incident.,11/04/2017 01:09:29 PM,11/04/2017 01:10:31 PM,SE,-114.033106619304,51.0293298250795,"(51.02932982508, -114.033106619304)",1
Bow Trail and Sarcee Trail SW,Multi-vehicle incident.,11/04/2017 09:27:50 PM,11/04/2017 09:30:20 PM,SW,-114.165476911424,51.0533696615276,"(51.053369661528, -114.165476911424)",1
50 Avenue and Elbow Drive SW,Two vehicle incident.,11/05/2017 12:14:17 AM,11/05/2017 12:15:42 AM,SW,-114.081376938876,51.0087180694998,"(51.0087180695, -114.081376938876)",1
Dartmouth Road and 34 Avenue SE,Single vehicle incident.,11/05/2017 02:13:41 AM,11/05/2017 02:15:00 AM,SE,-114.050781867392,51.0232615946372,"(51.023261594637, -114.050781867392)",1
Taradale Drive and Taralea Way NE,Two vehicle incident.,11/05/2017 02:16:53 PM,11/05/2017 02:17:38 PM,NE,-113.94381354238,51.1141437878535,"(51.114143787854, -113.94381354238)",1
34 Street and 20 Avenue NE,Two vehicle incident.,11/05/2017 03:19:59 PM,11/05/2017 03:21:34 PM,NW,-113.985556538451,51.0713683146844,"(51.071368314684, -113.985556538451)",1
7 Avenue at 4 Street SW,Traffic signals are flashing red.  Crews have been dispatched.,11/05/2017 04:22:37 PM,11/05/2017 04:24:18 PM,SW,-114.07147937605,51.046755546549,"(51.046755546549, -114.07147937605)",1
Shawville Link and Shawville Way SE,Single vehicle incident.,11/05/2017 06:43:39 PM,11/05/2017 06:45:07 PM,SE,-114.066295411939,50.8997378693578,"(50.899737869358, -114.066295411939)",1
Southbound Deerfoot Trail and Memorial Drive SE,Multi-vehicle incident.  Blocking the right lanes.,11/05/2017 06:20:49 PM,11/05/2017 06:22:20 PM,SE,-114.013248949701,51.0451328801291,"(51.045132880129, -114.013248949701)",1
Westbound 16 Avenue at 52 Street NE,Two vehicle incident.,11/05/2017 06:39:46 PM,11/05/2017 06:45:07 PM,NE,-113.963310837195,51.0671044015668,"(51.067104401567, -113.963310837195)",1
Southbound Deerfoot Trail at 32 Avenue NE,Two vehicle incident.  Blocking the left lane.,11/05/2017 06:48:23 PM,11/05/2017 06:51:10 PM,NE,-114.031628388617,51.0789019712637,"(51.078901971264, -114.031628388617)",1
Southbound Deerfoot Trail and 16 Avenue NE,Two vehicle incident.  Blocking the right lane.,11/05/2017 06:37:14 PM,11/05/2017 06:45:07 PM,NE,-114.02738693673,51.0681422045924,"(51.068142204592, -114.02738693673)",1
Glenmore Trail at Sarcee Trail SW,Multi-vehicle incident.,11/05/2017 07:53:34 PM,11/05/2017 07:54:31 PM,SW,-114.163792129551,51.0094037411857,"(51.009403741186, -114.163792129551)",1
52 Street at Erin Woods Drive SE,Two vehicle incident.,11/05/2017 08:51:34 PM,11/05/2017 08:53:09 PM,SE,-113.958812220143,51.0191032862441,"(51.019103286244, -113.958812220143)",1
Seton Way and Seton Drive SE,the road is closed due to a structure fire,11/05/2017 10:56:27 PM,11/05/2017 11:00:39 PM,SE,-113.957501089467,50.8767891879492,"(50.876789187949, -113.957501089467)",1
Northbound Deerfoot Trail and 17 Avenue SE,Two vehicle incident.,11/06/2017 12:06:59 AM,11/06/2017 12:09:11 AM,SE,-114.008611991531,51.0370350874538,"(51.037035087454, -114.008611991531)",1
Memorial Drive and Edmonton Trail NE,Single vehicle incident.,11/06/2017 01:35:53 AM,11/06/2017 01:41:17 AM,NE,-114.050335537459,51.0506018522479,"(51.050601852248, -114.050335537459)",1
Eastbound Glenmore Trail at Barlow Trail SE,Two vehicle incident.,11/06/2017 06:48:29 AM,11/06/2017 06:49:39 AM,SE,-113.984350102808,50.9795237967242,"(50.979523796724, -113.984350102808)",1
Falconridge Drive at Falchurch Road NE,Two vehicle incident.,11/06/2017 06:45:40 AM,11/06/2017 06:49:39 AM,NE,-113.94431522334,51.0999202636373,"(51.099920263637, -113.94431522334)",1
Westbound Glenmore Trail onto Northbound Macleod Trail SW,Two vehicle incident.,11/28/2017 04:56:36 PM,11/28/2017 05:01:59 PM,SW,-114.068107519454,50.994368856034,"(50.994368856034, -114.068107519454)",1
Southbound Crowchild Trail at Kensington Road NW,Multi-vehicle incident.,11/28/2017 05:47:49 PM,11/28/2017 05:49:49 PM,NW,-114.11850138363,51.0524923335053,"(51.052492333505, -114.11850138363)",1
Eastbound Peigan Trail and Barlow Trail SE,Two vehicle incident. blocking the left lane,11/28/2017 05:00:56 PM,11/28/2017 05:01:59 PM,SE,-114.003426914089,51.0149591059977,"(51.014959105998, -114.003426914089)",1
Eastbound 130 Avenue at 46 Street SE,Two vehicle incident.,11/06/2017 08:54:00 AM,11/06/2017 08:55:10 AM,SE,-113.968794969081,50.9320349202896,"(50.93203492029, -113.968794969081)",1
Westbound Glenmore Trail at 1A Street SE,Stalled vehicle.  Blocking the left lane,11/06/2017 08:32:34 AM,11/06/2017 08:36:14 AM,SE,-114.063805322754,50.9941556191458,"(50.994155619146, -114.063805322754)",1
Southbound Centre Street at 18 Avenue NW,There is an incident involving a pedestrian.,11/06/2017 08:01:24 AM,11/06/2017 08:05:47 AM,NW,-114.062511772133,51.0688000493135,"(51.068800049314, -114.062511772133)",1
8 Street and 17 Avenue SW,Two vehicle incident.,11/06/2017 09:01:49 AM,11/06/2017 09:02:26 AM,SW,-114.081791344029,51.0378147829403,"(51.03781478294, -114.081791344029)",1
Eastbound 32 Avenue and Deerfoot Trail NE,Two vehicle incident.  Blocking the right lane.,11/06/2017 09:12:15 AM,11/06/2017 09:16:33 AM,NE,-114.038032334448,51.0866364874556,"(51.086636487456, -114.038032334448)",1
Memorial Drive and 68 Street NE,Two vehicle incident.,11/06/2017 08:57:17 AM,11/06/2017 09:02:26 AM,NE,-113.935553325751,51.052473506141,"(51.052473506141, -113.935553325751)",1
Southbound Sarcee Trail between 16 Avenue and Bow Trail SW,Two vehicle incident. blocking the right lane.,11/06/2017 02:45:26 PM,11/06/2017 02:48:19 PM,SW,-114.17230153717,51.0661479446115,"(51.066147944612, -114.17230153717)",1
